run_id,model_mode,benchmark,prompt_version,row_type,subject,question_id,prediction,answer,correct,correct_count,total_count,accuracy
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_medicine,1366,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_medicine,1367,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_medicine,1368,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1369,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1370,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1371,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1372,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1373,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1374,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1375,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1376,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1377,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1378,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1379,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1380,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1381,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1382,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1383,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1384,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1385,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1386,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1387,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1388,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1389,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1390,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1391,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1392,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1393,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1394,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1395,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1396,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1397,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1398,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1399,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1400,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1401,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1402,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1403,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1404,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1405,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1406,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1407,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1408,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1409,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1410,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1411,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1412,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1413,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1414,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1415,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1416,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1417,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1418,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1419,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1420,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1421,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1422,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1423,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1424,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1425,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1426,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1427,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1428,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1429,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1430,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1431,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1432,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1433,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1434,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1435,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1436,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1437,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1438,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1439,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1440,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1441,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1442,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1443,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1444,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1445,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1446,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1447,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1448,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1449,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1450,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1451,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1452,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1453,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1454,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1455,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1456,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1457,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1458,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1459,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1460,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1461,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1462,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1463,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1464,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1465,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1466,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1467,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1468,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1469,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,college_physics,1470,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1471,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1472,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1473,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1474,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1475,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1476,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1477,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1478,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1479,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1480,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1481,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1482,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1483,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1484,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1485,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1486,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1487,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1488,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1489,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1490,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1491,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1492,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1493,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1494,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1495,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1496,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1497,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1498,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1499,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1500,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1501,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1502,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1503,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1504,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1505,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1506,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1507,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1508,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1509,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1510,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1511,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1512,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1513,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1514,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1515,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1516,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1517,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1518,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1519,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1520,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1521,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1522,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1523,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1524,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1525,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1526,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1527,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1528,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1529,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1530,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1531,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1532,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1533,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1534,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1535,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1536,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1537,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1538,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1539,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1540,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1541,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1542,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1543,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1544,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1545,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1546,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1547,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1548,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1549,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1550,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1551,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1552,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1553,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1554,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1555,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1556,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1557,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1558,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1559,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1560,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1561,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1562,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1563,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1564,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1565,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1566,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1567,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1568,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1569,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,computer_security,1570,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1571,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1572,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1573,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1574,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1575,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1576,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1577,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1578,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1579,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1580,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1581,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1582,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1583,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1584,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1585,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1586,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1587,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1588,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1589,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1590,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1591,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1592,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1593,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1594,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1595,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1596,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1597,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1598,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1599,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1600,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1601,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1602,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1603,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1604,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1605,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1606,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1607,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1608,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1609,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1610,D,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1611,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1612,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1613,C,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1614,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1615,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1616,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1617,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1618,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1619,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1620,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1621,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1622,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1623,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1624,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1625,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1626,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1627,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1628,B,B,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1629,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1630,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1631,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1632,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1633,B,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1634,D,D,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1635,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1636,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1637,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1638,A,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1639,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1640,A,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1641,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1642,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1643,D,C,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1644,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1645,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1646,C,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1647,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1648,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1649,D,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1650,C,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1651,C,C,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1652,A,B,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1653,A,A,1,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1654,B,A,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1655,B,D,0,,,
7B-AB-00-MMLU,adapter,mmlu,subject_v1,question,conceptual_physics,1656,C,A,0,,,
