run_id,benchmark,subject,question_id,prediction,answer,correct
AB-01-C4-R3-S100,mmlu,electrical_engineering,2039,B,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2040,B,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2041,B,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2042,C,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2043,B,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2044,B,B,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2045,C,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2046,B,B,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2047,C,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2048,C,B,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2049,B,B,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2050,C,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2051,C,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2052,B,C,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2053,C,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2054,C,B,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2055,C,C,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2056,C,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2057,C,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2058,D,A,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2059,B,D,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2060,C,C,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2061,C,C,1
AB-01-C4-R3-S100,mmlu,electrical_engineering,2062,D,C,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2063,D,C,0
AB-01-C4-R3-S100,mmlu,electrical_engineering,2064,B,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2065,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2066,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2067,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2068,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2069,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2070,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2071,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2072,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2073,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2074,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2075,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2076,D,D,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2077,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2078,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2079,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2080,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2081,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2082,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2083,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2084,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2085,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2086,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2087,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2088,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2089,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2090,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2091,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2092,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2093,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2094,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2095,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2096,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2097,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2098,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2099,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2100,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2101,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2102,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2103,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2104,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2105,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2106,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2107,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2108,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2109,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2110,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2111,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2112,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2113,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2114,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2115,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2116,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2117,B,B,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2118,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2119,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2120,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2121,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2122,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2123,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2124,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2125,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2126,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2127,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2128,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2129,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2130,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2131,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2132,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2133,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2134,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2135,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2136,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2137,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2138,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2139,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2140,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2141,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2142,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2143,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2144,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2145,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2146,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2147,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2148,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2149,B,B,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2150,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2151,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2152,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2153,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2154,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2155,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2156,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2157,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2158,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2159,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2160,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2161,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2162,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2163,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2164,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2165,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2166,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2167,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2168,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2169,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2170,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2171,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2172,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2173,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2174,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2175,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2176,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2177,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2178,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2179,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2180,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2181,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2182,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2183,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2184,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2185,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2186,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2187,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2188,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2189,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2190,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2191,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2192,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2193,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2194,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2195,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2196,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2197,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2198,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2199,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2200,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2201,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2202,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2203,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2204,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2205,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2206,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2207,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2208,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2209,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2210,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2211,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2212,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2213,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2214,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2215,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2216,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2217,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2218,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2219,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2220,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2221,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2222,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2223,B,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2224,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2225,B,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2226,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2227,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2228,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2229,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2230,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2231,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2232,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2233,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2234,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2235,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2236,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2237,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2238,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2239,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2240,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2241,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2242,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2243,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2244,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2245,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2246,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2247,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2248,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2249,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2250,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2251,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2252,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2253,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2254,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2255,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2256,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2257,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2258,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2259,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2260,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2261,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2262,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2263,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2264,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2265,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2266,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2267,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2268,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2269,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2270,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2271,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2272,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2273,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2274,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2275,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2276,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2277,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2278,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2279,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2280,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2281,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2282,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2283,D,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2284,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2285,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2286,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2287,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2288,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2289,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2290,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2291,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2292,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2293,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2294,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2295,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2296,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2297,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2298,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2299,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2300,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2301,B,B,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2302,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2303,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2304,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2305,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2306,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2307,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2308,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2309,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2310,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2311,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2312,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2313,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2314,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2315,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2316,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2317,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2318,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2319,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2320,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2321,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2322,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2323,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2324,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2325,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2326,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2327,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2328,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2329,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2330,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2331,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2332,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2333,B,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2334,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2335,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2336,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2337,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2338,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2339,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2340,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2341,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2342,D,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2343,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2344,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2345,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2346,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2347,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2348,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2349,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2350,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2351,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2352,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2353,B,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2354,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2355,B,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2356,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2357,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2358,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2359,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2360,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2361,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2362,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2363,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2364,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2365,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2366,B,C,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2367,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2368,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2369,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2370,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2371,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2372,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2373,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2374,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2375,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2376,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2377,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2378,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2379,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2380,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2381,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2382,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2383,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2384,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2385,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2386,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2387,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2388,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2389,B,B,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2390,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2391,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2392,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2393,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2394,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2395,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2396,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2397,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2398,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2399,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2400,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2401,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2402,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2403,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2404,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2405,C,C,1
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2406,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2407,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2408,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2409,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2410,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2411,C,D,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2412,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2413,C,A,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2414,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2415,C,B,0
AB-01-C4-R3-S100,mmlu,elementary_mathematics,2416,C,D,0
